Date,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9/20/2017,10:21:51,0.055,0.064,0.041,0.078,0.075,0.054,0.073,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059,0
9/20/2017,10:41:51,0.055,0.064,0.041,0.078,0.075,0.054,0.073,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059,0
9/20/2017,11:01:51,0.055,0.064,0.041,0.078,0.074,0.054,0.073,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059,0
9/20/2017,11:21:51,0.055,0.064,0.04,0.078,0.074,0.054,0.072,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059,0
9/20/2017,11:41:51,0.055,0.064,0.04,0.078,0.074,0.054,0.072,0.063,0.051,0.045,0.045,0.055,0.068,0.028,0.058,0
9/20/2017,12:01:51,0.055,0.064,0.04,0.078,0.074,0.054,0.072,0.063,0.051,0.045,0.045,0.055,0.068,0.027,0.058,0
9/20/2017,12:21:51,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.051,0.045,0.045,0.054,0.069,0.027,0.058,0
9/20/2017,12:41:51,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.027,0.057,0
9/20/2017,13:01:51,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.069,0.027,0.057,0
9/20/2017,13:21:51,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.027,0.057,0
9/20/2017,13:41:51,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.027,0.057,0
9/20/2017,14:01:51,0.054,0.064,0.04,0.078,0.073,0.053,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.026,0.057,0
9/20/2017,14:21:51,0.054,0.064,0.04,0.078,0.073,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.057,0
9/20/2017,14:41:51,0.054,0.064,0.04,0.078,0.072,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.057,0
9/20/2017,15:01:51,0.054,0.064,0.039,0.078,0.072,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.056,0
9/20/2017,15:21:51,0.054,0.064,0.039,0.078,0.072,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.056,0
9/20/2017,15:41:51,0.054,0.064,0.039,0.078,0.072,0.053,0.07,0.063,0.049,0.044,0.045,0.054,0.068,0.025,0.056,0
9/20/2017,16:01:51,0.054,0.064,0.039,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.025,0.056,0
9/20/2017,16:21:51,0.054,0.064,0.039,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.025,0.056,0
9/20/2017,16:41:51,0.054,0.064,0.039,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.025,0.056,0
9/20/2017,17:01:51,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.024,0.056,0
9/20/2017,17:21:51,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.024,0.056,0
9/20/2017,17:41:51,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055,0
9/20/2017,18:01:51,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055,0
9/20/2017,18:21:51,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055,0
9/20/2017,18:41:51,0.053,0.064,0.038,0.076,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055,0
9/20/2017,19:01:51,0.053,0.064,0.038,0.076,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.023,0.055,0
9/20/2017,19:21:51,0.053,0.064,0.038,0.076,0.07,0.053,0.07,0.063,0.048,0.043,0.044,0.052,0.068,0.023,0.055,0
9/20/2017,19:41:51,0.053,0.064,0.038,0.076,0.07,0.053,0.07,0.063,0.048,0.043,0.044,0.052,0.068,0.023,0.054,0
9/20/2017,20:01:51,0.053,0.064,0.038,0.076,0.069,0.053,0.07,0.063,0.048,0.042,0.045,0.052,0.068,0.023,0.054,0
9/20/2017,20:21:51,0.053,0.064,0.038,0.076,0.069,0.053,0.069,0.063,0.048,0.042,0.044,0.052,0.068,0.023,0.054,0
9/20/2017,20:41:51,0.053,0.064,0.037,0.076,0.069,0.053,0.07,0.063,0.048,0.042,0.044,0.052,0.068,0.023,0.054,0
9/20/2017,21:01:51,0.053,0.064,0.037,0.076,0.068,0.053,0.07,0.063,0.048,0.042,0.045,0.052,0.068,0.023,0.055,0
9/20/2017,21:21:51,0.053,0.064,0.037,0.076,0.068,0.052,0.07,0.063,0.048,0.042,0.045,0.052,0.068,0.023,0.055,0
9/20/2017,21:41:51,0.053,0.064,0.037,0.076,0.068,0.052,0.07,0.063,0.047,0.042,0.044,0.052,0.068,0.022,0.055,0
9/20/2017,22:01:51,0.053,0.064,0.037,0.075,0.068,0.053,0.07,0.063,0.047,0.042,0.045,0.052,0.068,0.022,0.055,0
9/20/2017,22:21:51,0.053,0.064,0.037,0.075,0.068,0.052,0.07,0.063,0.047,0.042,0.045,0.052,0.068,0.022,0.055,0
9/20/2017,22:41:51,0.052,0.063,0.037,0.075,0.068,0.052,0.07,0.063,0.047,0.042,0.044,0.052,0.068,0.022,0.055,0
9/20/2017,23:01:51,0.052,0.064,0.037,0.075,0.068,0.052,0.07,0.063,0.047,0.042,0.044,0.052,0.068,0.021,0.054,0
9/20/2017,23:21:51,0.052,0.064,0.037,0.075,0.068,0.052,0.07,0.063,0.046,0.042,0.044,0.052,0.068,0.021,0.054,0
9/20/2017,23:41:51,0.052,0.063,0.037,0.074,0.067,0.052,0.07,0.063,0.046,0.042,0.044,0.052,0.069,0.021,0.054,0
9/21/2017,0:01:51,0.052,0.063,0.036,0.074,0.067,0.052,0.07,0.062,0.046,0.042,0.044,0.051,0.068,0.021,0.054,0
9/21/2017,0:21:51,0.052,0.063,0.036,0.074,0.067,0.052,0.07,0.063,0.046,0.042,0.044,0.051,0.068,0.021,0.054,0
9/21/2017,0:41:51,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.063,0.046,0.042,0.044,0.051,0.068,0.021,0.054,0
9/21/2017,1:01:51,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.062,0.046,0.042,0.044,0.051,0.068,0.021,0.054,0
9/21/2017,1:21:51,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.062,0.046,0.042,0.044,0.051,0.068,0.02,0.054,0
9/21/2017,1:41:51,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.068,0.02,0.054,0
9/21/2017,2:01:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.063,0.046,0.041,0.044,0.051,0.068,0.02,0.054,0
9/21/2017,2:21:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.063,0.046,0.041,0.045,0.051,0.068,0.02,0.054,0
9/21/2017,2:41:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054,0
9/21/2017,3:01:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054,0
9/21/2017,3:21:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054,0
9/21/2017,3:41:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054,0
9/21/2017,4:01:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.07,0.02,0.054,0
9/21/2017,4:21:51,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.07,0.02,0.054,0
9/21/2017,4:41:51,0.051,0.063,0.035,0.072,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.07,0.02,0.054,0
9/21/2017,5:01:51,0.05,0.063,0.035,0.072,0.067,0.051,0.07,0.062,0.046,0.04,0.044,0.051,0.07,0.02,0.054,0
9/21/2017,5:21:51,0.05,0.063,0.035,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054,0
9/21/2017,5:41:51,0.05,0.063,0.035,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054,0
9/21/2017,6:01:51,0.05,0.063,0.034,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054,0
9/21/2017,6:21:51,0.05,0.063,0.034,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054,0
9/21/2017,6:41:51,0.05,0.063,0.034,0.071,0.067,0.051,0.07,0.061,0.045,0.04,0.044,0.051,0.07,0.019,0.054,0
9/21/2017,7:01:51,0.049,0.063,0.034,0.071,0.066,0.051,0.07,0.06,0.045,0.04,0.044,0.051,0.07,0.018,0.054,0
9/21/2017,7:21:51,0.049,0.063,0.034,0.071,0.067,0.051,0.07,0.06,0.045,0.04,0.044,0.051,0.07,0.018,0.054,0
9/21/2017,7:41:51,0.049,0.063,0.034,0.071,0.066,0.051,0.07,0.06,0.045,0.04,0.044,0.051,0.07,0.018,0.054,0
9/21/2017,8:01:51,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.059,0.045,0.04,0.044,0.051,0.07,0.018,0.053,0
9/21/2017,8:21:51,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.059,0.045,0.04,0.044,0.051,0.07,0.018,0.053,0
9/21/2017,8:41:51,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.058,0.045,0.04,0.044,0.051,0.07,0.018,0.054,0
9/21/2017,9:01:51,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.051,0.07,0.018,0.054,0
9/21/2017,9:21:51,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.051,0.07,0.018,0.054,0
9/21/2017,9:41:51,0.049,0.063,0.033,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.051,0.071,0.018,0.054,0
9/21/2017,10:01:51,0.049,0.063,0.033,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.05,0.071,0.018,0.054,0
9/21/2017,10:21:51,0.049,0.063,0.033,0.07,0.066,0.05,0.07,0.056,0.045,0.04,0.044,0.05,0.071,0.018,0.053,0
9/21/2017,10:41:51,0.049,0.063,0.031,0.07,0.065,0.05,0.07,0.057,0.044,0.04,0.044,0.05,0.071,0.017,0.053,0
9/21/2017,11:01:51,0.049,0.063,0.031,0.071,0.065,0.05,0.07,0.059,0.044,0.04,0.044,0.049,0.071,0.017,0.053,0
9/21/2017,11:21:51,0.048,0.063,0.031,0.071,0.065,0.05,0.07,0.059,0.044,0.039,0.043,0.049,0.071,0.016,0.053,0
9/21/2017,11:41:51,0.048,0.063,0.031,0.071,0.065,0.05,0.069,0.059,0.044,0.039,0.043,0.049,0.071,0.016,0.053,0
9/21/2017,12:01:51,0.048,0.063,0.031,0.071,0.065,0.05,0.069,0.059,0.044,0.039,0.043,0.049,0.071,0.016,0.052,0
9/21/2017,12:21:51,0.048,0.063,0.031,0.071,0.064,0.05,0.068,0.059,0.043,0.038,0.044,0.049,0.071,0.016,0.052,0
9/21/2017,12:41:51,0.048,0.063,0.031,0.071,0.064,0.05,0.068,0.059,0.043,0.038,0.043,0.049,0.071,0.016,0.052,0
9/21/2017,13:01:51,0.048,0.063,0.031,0.071,0.063,0.049,0.068,0.059,0.043,0.038,0.043,0.048,0.071,0.016,0.051,0
9/21/2017,13:21:51,0.048,0.063,0.03,0.071,0.063,0.05,0.068,0.059,0.043,0.038,0.043,0.048,0.07,0.015,0.051,0
9/21/2017,13:41:51,0.051,0.063,0.019,0.059,0.059,0.051,0.06,0.051,0.035,0.027,0.038,0.045,0.055,0.012,0.043,0
9/21/2017,14:01:51,0.051,0.063,0.024,0.063,0.044,0.051,0.057,0.056,0.039,0.029,0.037,0.042,0.048,0.018,0.04,0
9/21/2017,14:21:51,0.051,0.063,0.029,0.067,0.053,0.051,0.056,0.06,0.043,0.032,0.039,0.043,0.048,0.02,0.037,0
9/21/2017,14:41:51,0.051,0.063,0.032,0.069,0.056,0.051,0.057,0.062,0.046,0.035,0.04,0.043,0.049,0.02,0.036,0
9/21/2017,15:01:51,0.051,0.063,0.034,0.07,0.059,0.05,0.058,0.063,0.049,0.037,0.042,0.045,0.051,0.021,0.036,0
9/21/2017,15:21:51,0.05,0.063,0.034,0.071,0.06,0.05,0.058,0.063,0.051,0.039,0.043,0.045,0.054,0.021,0.037,0
9/21/2017,15:41:51,0.05,0.063,0.035,0.071,0.06,0.05,0.059,0.063,0.053,0.04,0.044,0.046,0.056,0.021,0.037,0
9/21/2017,16:01:51,0.049,0.063,0.035,0.071,0.062,0.05,0.06,0.063,0.054,0.042,0.044,0.047,0.057,0.022,0.037,0
9/21/2017,16:21:51,0.049,0.063,0.035,0.07,0.062,0.05,0.062,0.063,0.055,0.042,0.045,0.048,0.057,0.022,0.038,0
9/21/2017,16:41:51,0.049,0.063,0.035,0.07,0.063,0.05,0.063,0.063,0.056,0.043,0.045,0.049,0.058,0.023,0.039,0
9/21/2017,17:01:51,0.049,0.063,0.035,0.07,0.063,0.05,0.063,0.062,0.057,0.044,0.044,0.049,0.059,0.023,0.04,0
9/21/2017,17:21:51,0.049,0.063,0.035,0.069,0.065,0.05,0.064,0.062,0.057,0.045,0.044,0.05,0.059,0.023,0.04,0
9/21/2017,17:41:51,0.048,0.063,0.035,0.068,0.067,0.05,0.065,0.061,0.058,0.045,0.044,0.051,0.059,0.024,0.041,0
9/21/2017,18:01:51,0.048,0.063,0.035,0.067,0.065,0.049,0.066,0.061,0.058,0.045,0.043,0.051,0.06,0.024,0.042,0
9/21/2017,18:21:51,0.048,0.063,0.035,0.066,0.066,0.049,0.067,0.06,0.059,0.045,0.043,0.051,0.06,0.024,0.042,0
9/21/2017,18:41:51,0.048,0.063,0.035,0.067,0.066,0.049,0.067,0.06,0.059,0.045,0.043,0.051,0.06,0.024,0.042,0
9/21/2017,19:01:51,0.047,0.063,0.036,0.065,0.067,0.049,0.067,0.06,0.058,0.045,0.043,0.051,0.061,0.024,0.043,0
9/21/2017,19:21:51,0.047,0.063,0.036,0.065,0.07,0.049,0.067,0.059,0.058,0.045,0.043,0.051,0.062,0.025,0.043,0
9/21/2017,19:41:51,0.046,0.063,0.036,0.065,0.07,0.049,0.068,0.059,0.059,0.045,0.042,0.051,0.062,0.025,0.043,0
9/21/2017,20:01:51,0.046,0.063,0.037,0.065,0.071,0.049,0.068,0.059,0.059,0.045,0.038,0.052,0.063,0.025,0.043,0
9/21/2017,20:21:51,0.046,0.063,0.037,0.065,0.071,0.049,0.068,0.059,0.059,0.045,0.038,0.051,0.063,0.025,0.044,0
9/21/2017,20:41:51,0.046,0.063,0.037,0.065,0.071,0.049,0.068,0.058,0.059,0.045,0.038,0.051,0.064,0.025,0.043,0
9/21/2017,21:01:51,0.046,0.063,0.035,0.065,0.07,0.049,0.068,0.057,0.057,0.045,0.038,0.051,0.064,0.025,0.043,0
9/21/2017,21:21:51,0.046,0.063,0.035,0.066,0.069,0.049,0.068,0.049,0.057,0.045,0.038,0.051,0.065,0.025,0.043,0
9/21/2017,21:41:51,0.045,0.063,0.034,0.066,0.069,0.049,0.068,0.047,0.055,0.045,0.039,0.051,0.065,0.025,0.043,0
9/21/2017,22:01:51,0.045,0.063,0.034,0.065,0.069,0.049,0.068,0.047,0.054,0.045,0.038,0.051,0.065,0.025,0.043,0
9/21/2017,22:21:51,0.045,0.063,0.034,0.065,0.069,0.049,0.068,0.047,0.053,0.045,0.038,0.051,0.065,0.025,0.043,0
9/21/2017,22:41:51,0.045,0.063,0.034,0.065,0.068,0.049,0.068,0.047,0.053,0.046,0.038,0.051,0.065,0.024,0.043,0
9/21/2017,23:01:51,0.045,0.063,0.034,0.065,0.071,0.048,0.068,0.048,0.052,0.046,0.037,0.051,0.065,0.024,0.042,0
9/21/2017,23:21:51,0.045,0.063,0.034,0.065,0.071,0.048,0.068,0.048,0.051,0.046,0.037,0.051,0.065,0.024,0.042,0
9/21/2017,23:41:51,0.045,0.063,0.034,0.065,0.071,0.048,0.067,0.049,0.051,0.047,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,0:01:51,0.044,0.063,0.034,0.065,0.071,0.048,0.067,0.049,0.051,0.048,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,0:21:51,0.044,0.063,0.034,0.063,0.071,0.048,0.067,0.05,0.051,0.049,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,0:41:51,0.044,0.063,0.034,0.045,0.071,0.048,0.068,0.051,0.051,0.049,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,1:01:51,0.044,0.063,0.034,0.04,0.071,0.048,0.067,0.051,0.051,0.05,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,1:21:51,0.043,0.063,0.034,0.039,0.071,0.048,0.067,0.052,0.049,0.051,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,1:41:51,0.043,0.063,0.035,0.039,0.071,0.048,0.068,0.053,0.049,0.051,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,2:01:51,0.043,0.063,0.035,0.04,0.071,0.048,0.068,0.053,0.048,0.052,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,2:21:51,0.043,0.063,0.035,0.04,0.071,0.048,0.068,0.053,0.047,0.053,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,2:41:51,0.043,0.063,0.035,0.042,0.071,0.048,0.068,0.053,0.047,0.053,0.037,0.051,0.065,0.024,0.042,0
9/22/2017,3:01:51,0.043,0.063,0.034,0.042,0.071,0.048,0.068,0.054,0.048,0.054,0.037,0.052,0.065,0.023,0.042,0
9/22/2017,3:21:51,0.043,0.063,0.035,0.043,0.071,0.048,0.068,0.054,0.048,0.054,0.038,0.052,0.065,0.024,0.042,0
9/22/2017,3:41:51,0.042,0.063,0.035,0.046,0.071,0.048,0.068,0.054,0.049,0.055,0.038,0.052,0.065,0.023,0.042,0
9/22/2017,4:01:51,0.042,0.063,0.034,0.047,0.071,0.048,0.068,0.055,0.049,0.056,0.038,0.052,0.065,0.023,0.042,0
9/22/2017,4:21:51,0.042,0.063,0.034,0.048,0.071,0.047,0.068,0.055,0.05,0.056,0.038,0.052,0.065,0.023,0.042,0
9/22/2017,4:41:51,0.042,0.062,0.034,0.049,0.071,0.047,0.068,0.056,0.051,0.057,0.038,0.052,0.065,0.023,0.042,0
9/22/2017,5:01:51,0.042,0.062,0.034,0.049,0.071,0.047,0.068,0.056,0.051,0.057,0.038,0.052,0.065,0.023,0.042,0
9/22/2017,5:21:51,0.042,0.062,0.034,0.05,0.071,0.047,0.068,0.056,0.052,0.058,0.038,0.052,0.065,0.023,0.043,0
9/22/2017,5:41:51,0.042,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.053,0.059,0.038,0.052,0.065,0.023,0.043,0
9/22/2017,6:01:51,0.042,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.053,0.059,0.038,0.052,0.065,0.023,0.043,0
9/22/2017,6:21:51,0.041,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.053,0.059,0.038,0.052,0.065,0.023,0.042,0
9/22/2017,6:41:51,0.041,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.054,0.059,0.038,0.052,0.065,0.023,0.043,0
9/22/2017,7:01:51,0.041,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.054,0.06,0.038,0.052,0.065,0.023,0.043,0
9/22/2017,7:21:51,0.041,0.062,0.035,0.051,0.071,0.046,0.068,0.056,0.054,0.06,0.039,0.052,0.065,0.023,0.043,0
9/22/2017,7:41:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.054,0.06,0.039,0.052,0.065,0.023,0.042,0
9/22/2017,8:01:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.055,0.06,0.039,0.052,0.065,0.023,0.042,0
9/22/2017,8:21:51,0.04,0.063,0.035,0.052,0.071,0.046,0.068,0.057,0.056,0.061,0.039,0.052,0.065,0.023,0.043,0
9/22/2017,8:41:51,0.04,0.063,0.035,0.052,0.071,0.046,0.068,0.057,0.056,0.061,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,9:01:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.056,0.061,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,9:21:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.057,0.062,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,9:41:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.059,0.062,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,10:01:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.06,0.062,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,10:21:51,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.06,0.062,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,10:41:51,0.039,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.06,0.062,0.039,0.053,0.065,0.023,0.043,0
9/22/2017,11:01:51,0.039,0.062,0.035,0.052,0.071,0.046,0.068,0.058,0.06,0.062,0.039,0.053,0.065,0.023,0.042,0
9/22/2017,11:21:51,0.039,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.059,0.062,0.039,0.053,0.065,0.022,0.042,0
